Unique ID = 	Higgins00010074Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Vineyard Vines - Shops at Merrick Park	Business Website = 	https://www.vineyardvines.com/?utm_source=google&utm_medium=cpc&utm_term=vineyard%20vines&utm_content=Text_GG_BR_Core_X_X&utm_campaign=Text_GG_BAU_BR_Core_X_Exact&CID=ps%7Cgoogle%7Csem%7Cnull%7Cnull%7Cnull%7Calways_on%7Cnull%7Cnull%7Cnull%7CText_GG_BAU_BR_Core_X_Exact%7CText_GG_BR_Core_X_X%7Cvineyard%20vines%7C614882951272&s_kwcid=AL!6904!3!614882951272!e!!g!!vineyard%20vines&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S2VTfUXQBUEufzzhoNRlsc7M96uh4uN5NbXpTIUC2y2qzo_xO_-RCRoC1qAQAvD_BwE&gclsrc=aw.ds	Business Type = 	Retail - Clothes	Offering = 	"The brand markets high-end ties, hats, belts, shirts, shorts, swimwear, bags for men, women, and children."								
Unique ID = 	Higgins00010075Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Alo Yoga - Shops at Merrick Park	Business Website = 	https://www.aloyoga.com/?gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S96U3Qt9o97Eu9bFRXvKWJMBHO7hx9l-8PkfgEJC2ISgNzg2Lykq2hoCJycQAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	"Inspiring mindful movement, creating community & supporting mind-body wellness on and off the mat with fitness items for all."								
Unique ID = 	Higgins00010076Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Altar'd State - Shops at Merrick Park	Business Website = 	https://www.altardstate.com/?gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S1m2QRuZlq-dvU8DCizLdPepD6SpWN4rQclNwxxncx8CyBfpy5XYMxoCC6oQAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	Women's Clothing & More — Reach for the clothes that make you feel authentic and then show ‘em what you’re made of in both cute and comfy clothes.								
Unique ID = 	Higgins00010077Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Ann Taylor - Shops at Merrick Park	Business Website = 	https://www.anntaylor.com	Business Type = 	Retail - Clothes	Offering = 	"Flattering dresses and skirts, perfect-fitting pants, beautiful blouses, and more. Feminine. Modern."								
Unique ID = 	Higgins00010078Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Anthropologie - Shops at Merrick Park	Business Website = 	https://www.anthropologie.com/?cm_mmc=rakuten-_-affiliates-_-Duomai-_-1&utm_medium=affiliates&utm_source=rakuten&utm_campaign=Duomai&utm_term=1529129&utm_content=1&utm_kxconfid=v3sdgfere&ranMID=39789&ranEAID=dquE8U2QoAw&ranSiteID=dquE8U2QoAw-9rNrd.3hHXDeMelW9l07iA	Business Type = 	Retail - Clothes	Offering = 	"Boho-chic, soft and delicate, easy-cool, elegant classic, and modern sporty"								
Unique ID = 	Higgins00010079Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Athleta - Shops at Merrick Park	Business Website = 	https://athleta.gap.com/?tid=atps000817&kwid=1&ap=7&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S4xAQ9IFldViJPRDznAF1Jl0hHul6xs8Ihy_VoJ10wQITjUL5h6b0xoCwAkQAvD_BwE&gclsrc=aw.ds	Business Type = 	Retail - Clothes	Offering = 	Adventure & Performance Styles For Everything You Do.								
Unique ID = 	Higgins00010080Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Camilla - Shops at Merrick Park	Business Website = 	https://camilla.com/?gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S8s0rv-vyRrFMhjAdHQRVNTipn2GjrrnWGpwNGzjmh4b-GwazEb54xoC3JwQAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	"Silhouettes + Hand-Drawn Prints for men, women, and children."								
Unique ID = 	Higgins00010081Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Chico's - Shops at Merrick Park	Business Website = 	https://www.chicos.com/store/?sem=br&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S3EKBH9obtNWa2mOZ0741AHR4yxDk6gH39uEHN731VT8U13yeFokphoCsj4QAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	Refresh Your Wardrobe With Trending Spring and Everyday Styles!								
Unique ID = 	Higgins00010082Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Eberjey - Shops at Merrick Park	Business Website = 	https://eberjey.com/?g_acctid=933-603-9741&g_adgroupid=150385322326&g_adid=680826737242&g_adtype=search&g_campaign=Google_Search_Brand_Core_Exact&g_campaignid=20407460305&g_keyword=eberjey&g_keywordid=kwd-146534057&g_network=g&utm_source=google&utm_medium=cpc&utm_campaign=&utm_content=&utm_term=eberjey&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S-dLL7zAjKgRg8QpeL1n1TXUXqT1Iyd9smC_G_U7fs10E4rZffvYyxoCEW4QAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	"Discover Luxury Sleepwear For Women, Men, & Kids"								
Unique ID = 	Higgins00010083Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Johnny Was - Shops at Merrick Park	Business Website = 	https://www.johnnywas.com/?gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2SyJ2xpPu4gmR2VCudSc3v7-n2fjHJP4OXx3Queqx9YC6VdyiiWCBJhoC7JQQAvD_BwE	Business Type = 	Retail - Clothes	Offering = 	Get a Bohemian Edge with All Over Floral Embroidery. Luxurious Boho-Inspired Tops and Dresses								
Unique ID = 	Higgins00010084Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Lilly Pulitzer - Shops at Merrick Park	Business Website = 	https://www.lillypulitzer.com/?71700000090188321;s.a=GOOGLE;p.a=71700000090188321;as.a=58700007647376819;c.n=Search-Core-X-B-X-Exact-All-X;p.n=Search-Core-X-B-X-Exact-All-X;as.n=Core-X-X-X;qpb=1bidkw=lilly+pulitzer&dvc=c&utm_source=google&utm_medium=cpc&utm_campaign=Search-Core-X-B-X-Exact-All-X&utm_term=lilly+pulitzer&utm_content=Core-X-X-X&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2SyMGTrV6wTekbVpdAbVqgjxB2qDgbwA8W8m7kG-UDcsZ_l6t1uKA1hoCsscQAvD_BwE&gclsrc=aw.ds	Business Type = 	Retail - Clothes	Offering = 	"Dresses, Tops, Pants & Shorts, Rompers, Swim, Active & Lounge, Shoes, Jewelry, & Gifts."								
Unique ID = 	Higgins00010085Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	P De Palma - Shops at Merrick Park	Business Website = 	https://pdepalmastore.com	Business Type = 	Retail - Clothes	Offering = 	Curated beachwear & accessories from Latin America.								
Unique ID = 	Higgins00010086Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Splendid - Shops at Merrick Park	Business Website = 	https://splendid.com	Business Type = 	Retail - Clothes	Offering = 	"Discover sustainable, stylish and soft products that take you from t-shirt to sheets."								
Unique ID = 	Higgins00010087Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Victoria Secret - Shops at Merrick Park	Business Website = 	https://www.victoriassecret.com/us/?cm_mmc=SEM-_-GOOGLE-_-VSD_VS_General_Brand_Exact-_-VS_General_Brand_Exact&&gad_source=1&gclid=CjwKCAiAlcyuBhBnEiwAOGZ2S7SX-znkATsbvbYBd9K5XPUpdeobFWcuqyo54JTw2Vv2K9wYAii3nhoCVUEQAvD_BwE&gclsrc=aw.ds	Business Type = 	Retail - Clothes	Offering = 	"Victoria's Secret is an American lingerie, clothing, and beauty retailer."								
Unique ID = 	Higgins00010088Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Vix Paula Hermanny - Shops at Merrick Park	Business Website = 	https://www.vixpaulahermanny.com	Business Type = 	Retail - Clothes	Offering = 	Brazil-based designer swim and beachwear.								
Unique ID = 	Higgins00010089Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Stem Boutique Coral Gables	Business Website = 	https://shopatstem.com	Business Type = 	Retail - Clothes	Offering = 	Beautifully curated and trendy styles								
Unique ID = 	Higgins00010090Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Ross Dress for Less	Business Website = 	https://www.rossstores.com	Business Type = 	"Retail - Clothes
Retail - Shoe"	Offering = 	"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices."								
Unique ID = 	Higgins00010091Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Essence Boutique	Business Website = 	https://www.essencemiami.com/collections/whats-new	Business Type = 	Retail - Clothes	Offering = 	"Swanky merchant specializing in women's attire, stocking clothes, shoes, bags & jewelry."								
Unique ID = 	Higgins00010092Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Moda Fina Boutique	Business Website = 	https://www.modafinaboutique.com	Business Type = 	Retail - Clothes	Offering = 	Modern clothing for the woman of today								
Unique ID = 	Higgins00010093Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Bloom Boutique	Business Website = 	https://www.shopbloomboutique.com/password	Business Type = 	Retail - Clothes	Offering = 	apparel • jewelry • accessories • gifts								
Unique ID = 	Higgins00010094Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Marshalls	Business Website = 	https://www.marshalls.com/us/store/index.jsp	Business Type = 	"Retail - Clothes
Retail - Shoe"	Offering = 	"Retail chain offering brand-name clothing, accessories, shoes & housewares."								
Unique ID = 	Higgins00010095Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Nordstrom	Business Website = 	https://www.nordstrom.com	Business Type = 	Retail - Clothes	Offering = 	"Shoes, Clothing, Jewelry, Dresses, Makeup and More From Top Brands"								
Unique ID = 	Higgins00010096Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Trend	Business Website = 	https://www.trendmiami.com	Business Type = 	Retail - Clothes	Offering = 	Clothing and accessories for women and girls ages 7-adult								
Unique ID = 	Higgins00010097Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Blue Serenity Boutique	Business Website = 	https://www.blueserenityboutique.com	Business Type = 	Retail - Clothes	Offering = 	"Offering a wide selection of cute and stylish dresses, rompers, accessories, swimsuits, footwear and more"								
Unique ID = 	Higgins00010098Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	In Fashion by Vera	Business Website = 	https://www.infashionbyvera.com	Business Type = 	Retail - Clothes	Offering = 	Est. 2002 Miami Concept Boutique proposed for the visionary Woman. __ worldwide shipping								
Unique ID = 	Higgins00010099Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Ogiis Apparel	Business Website = 	https://ogiis.com	Business Type = 	Retail - Clothes	Offering = 	Womens yoga and activewear								
Unique ID = 	Higgins00010100Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Burlington	Business Website = 	https://stores.burlington.com/fl/miami/	Business Type = 	"Retail - Clothes
Retail - Shoe
household items"	Offering = 	"Includes clothing for women, men, kids, and baby, along with beauty, shoes, accessories, home decor, toys, and coats."								
Unique ID = 	Higgins00010101Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Shapewear FTC	Business Website = 	https://myfaja.com/pages/shapewear-ftc-stores	Business Type = 	Retail - Clothes	Offering = 	"Top Quality Girdles, Waist Trainers & Colombian Fajas"								
Unique ID = 	Higgins00010102Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Rene Ruiz Collection	Business Website = 	https://reneruizcollection.com	Business Type = 	Retail - Clothes	Offering = 	Indulge in couture sophistication at Rene Ruiz								
Unique ID = 	Higgins00010103Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Bolado Clothiers	Business Website = 	https://boladoclothiers.com	Business Type = 	Retail - Clothes	Offering = 	Men's designer suits and clothing store								
Unique ID = 	Higgins00010104Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Rainbow Shops	Business Website = 	https://stores.rainbowshops.com/fl/miami/617/?utm_source=G&utm_medium=lpm&utm_campaign=RainbowShops	Business Type = 	Retail - Clothes	Offering = 	"Apparel chain offering fashionable clothing for juniors & plus-size women, plus accessories."								
Unique ID = 	Higgins00010105Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	EDITE MODE	Business Website = 	https://editemode.com	Business Type = 	Retail - Clothes	Offering = 	"Premier online fashion destination with a vision of providing the latest trends. We focus on elegance, young, chic, modern clothing that provides quality, beauty and comfort to everyday fashion at best price."								
Unique ID = 	Higgins00010106Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Curves N' Waves	Business Website = 		Business Type = 	Retail - Clothes	Offering = 	"Trendy, pink-walled boutique selling high-end bikinis & monokinis as well as dresses & cover-ups."								
Unique ID = 	Higgins00010107Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Origen	Business Website = 	https://shop-origen.com	Business Type = 	Retail - Clothes	Offering = 	"A concept store with an exquisite selection of Latin American talent where beauty, fashion, and design meet through a contemporary lens"								
Unique ID = 	Higgins00010108Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Stem Boutique Coral Gables	Business Website = 	https://shopatstem.com	Business Type = 	Retail - Clothes	Offering = 	Beautiful curated and trendy styles								
Unique ID = 	Higgins00010109Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	I am Civilized Apparel (CVLZD)	Business Website = 	https://civilizednations.com	Business Type = 	Retail - Clothes	Offering = 	"At Civilized Nations, we thrive to build a cultured society consisting of humane, ethical, and socially responsible people through fashion."								
Unique ID = 	Higgins00010110Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Añel Racer Collection	Business Website = 	https://www.anelracercollection.com	Business Type = 	"Retail - Clothes
Retail - Shoe"	Offering = 	Handmade Italian shoes and Men's clothing store.								
Unique ID = 	Higgins00010111Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	ZOEY REVA	Business Website = 	https://www.zoeyreva.com	Business Type = 	Retail - Clothes	Offering = 	A fashion forward destination known for curating must have pieces for an irresistible wardrobe								
Unique ID = 	Higgins00010112Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Ben & Giules Concept Store	Business Website = 	https://benandgiules.com	Business Type = 	Retail - Clothes	Offering = 	"Artisanal, handmade and sustainable home decor, jewelry, clothes, accessories, hats and more"								
Unique ID = 	Higgins00010113Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Pepi Bertini	Business Website = 	https://pepibertini.com	Business Type = 	"Retail - Clothes
Retail - Shoe"	Offering = 	Upscale boutique from the classic Italian men's tailor with custom clothing & stylish footwear.								
Unique ID = 	Higgins00010114Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Miracle Mile	Business Website = 	https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=local&cd=&cad=rja&uact=8&ved=2ahUKEwjtqceL6LiEAxX3m2oFHfAUAtUQ9zB6BAgVEAM&url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fmiracle-mile-downtown-coral-gables-b8b78797&usg=AOvVaw3iGhrgTsuoBFdV6H1TxoZo&opi=89978449	Business Type = 	"Restaurant
Retail - Clothes
Retail - Shoe"	Offering = 	"Strip in Coral Gables offering different shops, restaurants, bars, and events"								
Unique ID = 	Higgins00010115Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	The Bar	Business Website = 	https://www.yelp.com/biz/the-bar-coral-gables	Business Type = 	Bar	Offering = 	"Neighborhood spot for burgers & wings, board games, karaoke & DJs, plus weekend live music"								
Unique ID = 	Higgins00010116Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Jada Coles	Business Website = 	https://jadacolesofficial.a-zcompanies.com	Business Type = 	Bar	Offering = 	"Down-to-earth neighborhood hangout with cocktails, varied live music & pool, plus a buzzy happy hour"								
Unique ID = 	Higgins00010117Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	The Globe	Business Website = 	https://theglobecafe.com	Business Type = 	"Bar
Restaurant"	Offering = 	"An upscale jazz club in the style of old New York and 18th-century Paris, featuring nightly performances and a lively crowd. During the day, the Globe mostly operates as a restaurant, though its picture-worthy baby grand piano still holds court."								
Unique ID = 	Higgins00010118Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Cebada Rooftop	Business Website = 	https://www.cebadarooftop.com	Business Type = 	"Bar
Restaurant"	Offering = 	ROOFTOP RESTAURANT + RAW BAR + COCKTAIL BAR								
Unique ID = 	Higgins00010119Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Tinta Y Cafe	Business Website = 	https://www.tintaycafe.co	Business Type = 	Cafe	Offering = 	"Homey Cuban cafe & coffeehouse with a mellow vibe & local art, plus a walk-up window."								
Unique ID = 	Higgins00010120Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Starbucks	Business Website = 	https://www.starbucks.com/store-locator/store/1018110/292-miracle-mile-292-miracle-mile-coral-gables-fl-331345908-us	Business Type = 	Cafe	Offering = 	"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability."								
Unique ID = 	Higgins00010121Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Al's Coffee Shop	Business Website = 	https://alscoffeeshop.com	Business Type = 	Cafe	Offering = 	"Unassuming, counter-serve eatery with a menu built on American breakfast & lunch faves."								
Unique ID = 	Higgins00010122Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Alhambra Station Cafe	Business Website = 	https://order.toasttab.com/online/alhambrastationcafe	Business Type = 	Cafe	Offering = 	Everyday new specials - Caribbean • Greek • Mediterranean · Rainbow Quinoa • Southwest Lime Rice. Breakfast and Coffee								
Unique ID = 	Higgins00010123Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Café Demetrio	Business Website = 	https://www.cafedemetrio.com	Business Type = 	Cafe	Offering = 	Artisanal coffee & light meals served in warm quarters with old-world flair & a leafy courtyard.								
Unique ID = 	Higgins00010124Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Amore - Bakery caffe & gelato	Business Website = 	https://www.instagram.com/amoregelatoycaffe/	Business Type = 	Cafe	Offering = 	Ice Cream and Coffee shop								
Unique ID = 	Higgins00010125Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	The Café at Books & Books	Business Website = 	https://www.booksandbooks.com	Business Type = 	Cafe	Offering = 	"Celebrated bookshop offering a wide range of titles & scheduled events, plus a cafe."								
Unique ID = 	Higgins00010126Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	BARISTA CAFE	Business Website = 	https://www.barista2351.com	Business Type = 	"Cafe
Restaurant"	Offering = 	Colombian restaurant and coffee shop								
Unique ID = 	Higgins00010127Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Miam Cafe	Business Website = 	https://order.toasttab.com/online/miam-coral-gables-2300-ponce-de-leon-blvd	Business Type = 	Cafe	Offering = 	"Miam Cafe boasts a simple, fresh menu of bakery items and coffee"								
Unique ID = 	Higgins00010128Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Espresso Cubano	Business Website = 	https://www.espresso-cubano.com	Business Type = 	Cafe	Offering = 	Espresso Cubano incorporates Italian and Cuban styles of coffee to create delicious and unique flavors.								
Unique ID = 	Higgins00010129Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Pasion del Cielo Coffee	Business Website = 	https://www.pasiondelcielocoffee.com	Business Type = 	Cafe	Offering = 	"Casual cafe with a variety of brews from different coffee-growing countries, plus teas & smoothies."								
Unique ID = 	Higgins00010130Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Threefold Cafe	Business Website = 	https://www.threefoldcafe.com	Business Type = 	Cafe	Offering = 	"Nick and Teresa began searching for the specialty coffee lifestyle as they knew it, from their home, in Melbourne, Australia."								
Unique ID = 	Higgins00010131Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Macondo Coffee Roasters	Business Website = 	https://www.macondocoffee.com	Business Type = 	Cafe	Offering = 	Our beans are imported from small farms in Colombia and roasted in our Doral facility. We offer a varied menu featuring Latin American favorites and traditional American breakfast and lunch dishes.								
Unique ID = 	Higgins00010132Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Crema Gourmet Espresso Bar	Business Website = 	https://www.cremagourmet.com	Business Type = 	Cafe	Offering = 	"Coffee, smoothies, juices & light bites are served in a spacious wood-and-brick–trimmed setting"								
Unique ID = 	Higgins00010133Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Say Tea & Smile	Business Website = 	https://www.sayteasmile.com	Business Type = 	Cafe	Offering = 	"Serving quality bubble tea. These teas can be blended with a variety of fruits, toppings and creative mixes."								
Unique ID = 	Higgins00010134Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Capital One Café	Business Website = 	https://www.capitalone.com/local/southflorida-miraclemile/?utm_source=PowerListings&utm_medium=Local&utm_campaign=Yext	Business Type = 	Cafe	Offering = 	Bank-affiliated coffeehouse chain offering hot drinks & free WiFi in a modern setting.								
Unique ID = 	Higgins00010135Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	GreenLife	Business Website = 	http://www.greenlifemiamiorganicbistro.com	Business Type = 	"Cafe
Restaurant"	Offering = 	Organic Bistro and Coffee shop								
Unique ID = 	Higgins00010136Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Cortadito Coffee House	Business Website = 	https://cortaditocoffeehouse.com	Business Type = 	Cafe	Offering = 	Lovely and cozy coffee shop and bakery								
Unique ID = 	Higgins00010137Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Cafe Grumpy	Business Website = 	https://cafegrumpy.com	Business Type = 	Cafe	Offering = 	Hip local coffeehouse chain serving house-roasted specialty brews in a relaxed setting.								
Unique ID = 	Higgins00010138Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	L'Artisane Creative Bakery & Bistro	Business Website = 	https://www.lartisanebakery.com	Business Type = 	Cafe	Offering = 	"Chic, cozy bakeshop offering vegan, French-style pastries, plus vegan burgers, sandwiches & quiche."								
Unique ID = 	Higgins00010139Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	GROU Coffee	Business Website = 	https://www.groucommunity.com	Business Type = 	Cafe	Offering = 	Local Coffee and Bakery								
Unique ID = 	Higgins00010140Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Gables Cafe	Business Website = 	https://menupages.com/gables-cafe/100-almeria-ave-coral-gables	Business Type = 	Cafe	Offering = 	Coffee and Bakery Items								
Unique ID = 	Higgins00010141Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Españoles en Miami Cafe & Restaurant	Business Website = 	https://drive.google.com/file/d/1KFythxySJbC12ZkzF7jOs7YbGfAIDlLu/view	Business Type = 	"Cafe
Restaurant"	Offering = 	Serves vegetarian dishes								
Unique ID = 	Higgins00010142Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Chef Sucre Café	Business Website = 	https://chefsucrecafe.business.site	Business Type = 	"Bar
Cafe"	Offering = 	"Pint-sized, sunlit restaurant serving a range of traditional bistro dishes, plus draft brews & wine."								
Unique ID = 	Higgins00010143Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Imperial Tea	Business Website = 	https://imperialteafl.com	Business Type = 	"Cafe
Restaurant"	Offering = 	Serves vegetarian dishes and tea								
Unique ID = 	Higgins00010144Public	City = 	Miami	Area = 	Coral Gables	Business Name = 	Healthy & Happy Cafe	Business Website = 	https://www.healthyandhappycafe.com	Business Type = 	"Cafe
Restaurant"	Offering = 	Serves vegan dishes and quality coffee								
